Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity
AX24336,ENX2016,A150,EMP1040,C1203,43478,2
AX24340,ENX2081,A134,EMP1012,C1724,43491,1
AX24356,ENX2053,A113,EMP1012,C1319,43527,2
AX24361,ENX2048,A154,EMP1001,C1409,43538,1
AX24366,ENX2021,A119,EMP1043,C1655,43471,2
AX24399,ENX2076,A119,EMP1027,C1356,43497,1
AX24403,ENX2027,A171,EMP1042,C1351,43497,1
AX24426,ENX2069,A104,EMP1010,C1068,43536,1
AX24429,ENX2005,A154,EMP1021,C1713,43509,1
AX24482,ENX2083,A151,EMP1041,C1779,43482,4
AX24490,ENX2078,A160,EMP1034,C1688,43526,3
AX24510,ENX2004,A156,EMP1000,C1779,43523,4
AX24527,ENX2053,A164,EMP1032,C1715,43539,3
AX24537,ENX2023,A116,EMP1020,C1706,43525,1
AX24567,ENX2031,A106,EMP1036,C1257,43531,1
AX24570,ENX2003,A164,EMP1004,C1614,43531,2
AX24596,ENX2016,A136,EMP1043,C1173,43524,2
AX24597,ENX2019,A151,EMP1001,C1748,43466,1
AX24604,ENX2021,A120,EMP1040,C1078,43524,2
AX24639,ENX2019,A162,EMP1002,C1587,43507,2
AX24641,ENX2065,A147,EMP1009,C1518,43470,1
AX24671,ENX2090,A127,EMP1044,C1471,43493,3
AX24684,ENX2095,A154,EMP1013,C1568,43495,1
AX24734,ENX2018,A154,EMP1034,C1045,43514,1
AX24750,ENX2043,A108,EMP1023,C1306,43477,2
AX24762,ENX2048,A104,EMP1038,C1652,43537,3
AX24771,ENX2062,A115,EMP1036,C1084,43509,3
AX24782,ENX2009,A122,EMP1003,C1157,43484,2
AX24784,ENX2086,A102,EMP1006,C1737,43532,2
AX24786,ENX2019,A134,EMP1025,C1305,43539,2
AX24787,ENX2087,A141,EMP1027,C1142,43503,2
AX24800,ENX2069,A152,EMP1015,C1476,43482,3
AX24833,ENX2058,A148,EMP1008,C1261,43484,1
AX24843,ENX2083,A168,EMP1011,C1445,43511,4
AX24928,ENX2000,A116,EMP1020,C1318,43534,3
AX24929,ENX2050,A169,EMP1021,C1369,43502,4
AX24950,ENX2048,A107,EMP1008,C1472,43536,1
AX24973,ENX2006,A149,EMP1036,C1095,43511,1
AX24977,ENX2060,A169,EMP1038,C1446,43532,1
AX24980,ENX2076,A148,EMP1007,C1140,43493,2
